tsplit theta_median tsplit_median mig_median
0.02 5.07113988568792 0.0257023635944886 7.27508506789965
0.02 5.06501593912659 0.022555021285058 1.64202829071598
0.02 5.01037572558084 0.0321903731194064 4.17875799675224
0.02 5.03795607119326 0.023542922403905 7.48859354879164
0.02 5.06526372991936 0.0180722508785185 1.44950432334326
0.02 4.79039530673411 0.0221701062854283 5.89990809805702
0.02 4.88460514492258 0.0178249869228449 4.53678192250392
0.02 5.05488531958718 0.0170372451408339 5.27137974145193
0.02 5.08091961904459 0.0226292983598659 2.84639634669912
0.02 5.16984321060169 0.0254269876395644 5.3564677990775
0.02 5.21050952689965 0.0189470465379113 4.00138953717983
0.02 5.00610130298954 0.0246881980822261 5.59004194337063
0.02 5.01859799347392 0.0146550690302579 4.33370908229347
0.02 4.87200756359577 0.0245223988962091 3.6806043422563
0.02 5.02104482508387 0.0203104058296572 5.97053988409804
0.02 4.87785008682418 0.0250535481914795 7.10332863302644
0.02 5.21942149551839 0.029387350409184 5.28078812244581
0.02 4.64882939672849 0.028637480599803 7.17908686662589
0.02 4.90434169412416 0.0355588091716564 8.89855264152063
0.02 5.05531915615503 0.0153705196078843 3.59217626683167
0.02 5.39663803927525 0.0186214467386525 3.79849510656499
0.02 5.00983285524062 0.0175708993109842 6.43851008831783
0.02 4.79214673020425 0.0305065192324405 6.97990740412151
0.02 4.73721674423017 0.0140230149419778 5.62559910499808
0.02 4.73746439321454 0.0223184835194343 2.66086701554915
0.02 5.06518029712251 0.0193046613803525 4.00976173627831
0.02 4.98197403210432 0.0394079107929499 6.91683681491146
0.02 5.3153633384901 0.025346875078946 5.44072303183911
0.02 4.97247810052648 0.0281493416889582 4.83293422824442
0.02 4.95805975437053 0.025394205449526 3.45152848084365
0.02 4.8802015210787 0.0330688729688922 8.31223956698014
0.02 5.14773761703128 0.0316817493984009 7.40007828012213
0.02 4.91966002483356 0.0310636958575514 7.97038155100804
0.02 5.02302337534231 0.0133280266608893 7.81550438493873
0.02 5.11814900599232 0.0174103053631569 3.57189708488708
0.02 5.15498196168559 0.0329685973935214 6.90672016100426
0.02 4.99568403132642 0.024070423689493 6.35515248183406
0.02 5.19729590864879 0.0227538081026033 3.84925731263522
0.02 4.92061624291336 0.0215906204735509 3.94421576176591
0.02 5.00321734457199 0.022083259377272 4.85940529985683
0.02 5.02582650947538 0.034881223911486 7.5474878444316
0.02 5.02932070730852 0.0163505616733592 1.01653490957178
0.02 4.87855168607662 0.0277109917634008 5.0969718244899
0.02 5.14837783969416 0.0212273146302861 4.31810078900441
0.02 5.05151080323543 0.0182438246937323 5.57530805704097
0.02 4.96969710971024 0.0267596997132784 4.3756218723038
0.02 4.8320162944464 0.0260620404137373 3.65654255656303
0.02 4.9054769961284 0.0310664943405232 7.24414629646982
0.02 4.94873972273131 0.0204262276791955 6.95795541462958
0.02 4.87560838401237 0.0342369633173401 6.12377546014161
0.02 4.92240840810304 0.0223013576915476 6.4575482473208
0.02 4.91122617108143 0.033912452976109 8.07085491876807
0.02 4.75688690644574 0.0213369249542464 5.64093546918178
0.02 4.77776862852386 0.0313435234187634 4.47083892942111
0.02 5.02797232053434 0.0227694887766973 6.76741065971149
0.02 4.96749608414992 0.0356092336460922 6.9885413599884
0.02 4.99919441138972 0.0224756902964362 5.8508820326354
0.02 4.75877231271894 0.0245823248072927 6.98603841399497
0.02 4.72305364935988 0.0265788488702862 6.13893576401052
0.02 5.11825576235591 0.01927198974456 1.73670645635513
0.02 5.11504111480859 0.0180346543396405 4.1979198310144
0.02 4.85774511210514 0.0297862915946095 6.82382093957071
0.02 5.26909039799452 0.0201102555695968 6.96388940733337
0.02 4.95350872972094 0.0255371965673154 6.12204785313355
0.02 5.03081805721936 0.0265812105186152 3.63122685721903
0.02 4.94661214371152 0.0159885436751852 4.16214673583385
0.02 5.13210862032612 0.0266699803927808 7.72412934158844
0.02 5.12866254252383 0.0255710061215622 6.83895404875532
0.02 4.75043015222326 0.0350349663691887 8.76503001495486
0.02 5.03131247621482 0.0282286685815163 6.65415665229578
0.02 5.0982060912755 0.0264682676628508 6.49129366600834
0.02 5.08292227841329 0.0220393342278288 6.12976439126227
0.02 4.9745618934164 0.020446817364547 6.55558647307505
0.02 5.11579848459514 0.0239953112032975 6.84747275682821
0.02 5.07216159090579 0.022884621535846 6.73404738123535
0.02 5.02116674567448 0.0185605780998197 6.50249496951515
0.02 4.98920045440645 0.0313346754317985 5.81088716017846
0.02 4.95693704636874 0.0283540651730264 5.66775979552151
0.02 4.99868332790901 0.0196840127005192 4.56269208543713
0.02 5.15070243560711 0.0207968647784221 4.60856002118877
0.03 4.88835703727892 0.0447536261410017 4.53236896258833
0.03 4.89774393954251 0.0235782545711909 0.653805320837912
0.03 4.77122029078909 0.0508944768865746 6.73530651962461
0.03 5.00288694772533 0.0273321392521858 2.1202041170884
0.03 5.01620307097262 0.0459975958012328 4.3001607181888
0.03 5.07286702330937 0.0408037303880213 3.50488438449533
0.03 4.92538673848288 0.0448415511313161 2.65053384249069
0.03 4.91130593505537 0.0567434660657065 7.54949250598927
0.03 4.88409664460636 0.0266826834248646 2.40910159080179
0.03 4.87092858074332 0.0286004798973095 5.96161747584044
0.03 5.02195292808101 0.0345688222581493 3.37736013864063
0.03 4.99416638184143 0.0269498873855863 5.13354939536875
0.03 4.82969430618681 0.041855251525778 4.29862817170979
0.03 5.06016521784577 0.0456900396478543 4.37462706924542
0.03 5.14688581317163 0.0377502286665322 2.46096359298395
0.03 5.02565032294117 0.0379889246866989 2.97906590067596
0.03 4.84661192060624 0.0411130634231665 5.76361151678401
0.03 4.94566834371386 0.0438817906892371 4.92176331300725
0.03 4.80961132957752 0.0450602458903758 6.64516768485237
0.03 4.93899632168799 0.0380041755183419 3.64548259359949
0.03 5.09159097322147 0.0238314128405673 0.816220556881058
0.03 5.0728230887923 0.0368934336469492 5.17105270865005
0.03 4.89788917307551 0.0450564636022927 5.11375759796968
0.03 4.80798596115205 0.0428458607535964 4.212359888619
0.03 5.05465489240732 0.048971111134543 6.40644514156795
0.03 4.94969384945885 0.0464859315755254 4.65612085894448
0.03 4.97594442257629 0.0281711333396231 2.88209433557398
0.03 4.98446933083516 0.0379654523724457 5.50044209127528
0.03 4.95937293229104 0.0436389843892779 4.10097823434435
0.03 5.17662962729438 0.0357207953223889 3.37832375384555
0.03 5.16986221101647 0.0267785620762057 5.22208135272209
0.03 5.0811905690261 0.0342527230764633 5.60579495603666
0.03 5.08202491279547 0.038845662876131 3.04949226872139
0.03 5.0925930509659 0.0400683202951864 5.08444919231397
0.03 5.00114084081634 0.0458444605377795 4.32610454733143
0.03 4.8573549602155 0.0437673431482146 5.10500673229101
0.03 5.11072945314825 0.03644737391557 4.03832587183473
0.03 5.0690846955006 0.0336385769079272 3.57045752567032
0.03 4.99865991830821 0.0389338702488958 3.20286126818729
0.03 4.91241689110976 0.0468990883246716 3.45561863894198
0.03 5.13939687414152 0.0283973522887404 1.65250898754266
0.03 4.92509200914907 0.0406229123795539 3.50893322265976
0.03 5.09449991588317 0.0214019738597235 0.650783125509608
0.03 4.91246121634267 0.0377576726297231 4.06544004317118
0.03 4.9913945199856 0.0436837519981396 3.52375236706732
0.03 4.76696814168434 0.0566438038861123 7.52127620004432
0.03 4.8991650079465 0.0335504399829489 3.54697117530159
0.03 4.81868098009152 0.0472216006151262 6.00049173888887
0.03 5.01864998738072 0.0367620274957467 4.99524243774704
0.03 4.99641961552842 0.035301093367702 3.60238337086147
0.03 4.91883475962997 0.0505577625722202 2.91223593604453
0.03 4.97227347555868 0.0435250118476963 5.09190937728708
0.03 5.03460030510042 0.0283423557401561 0.939644273102137
0.03 4.89479322837591 0.0340067094213311 4.48219291361943
0.03 5.0418320485494 0.0355885320136363 5.00705710538821
0.03 4.85428443758052 0.0499370963632366 3.89840322805734
0.03 4.94358843291855 0.0316791206365177 1.10206017482075
0.03 5.09301526530881 0.0228734146570901 2.97302946691303
0.03 4.77281247712901 0.045151886224527 5.07011529303846
0.03 4.98949311026001 0.0335447471212088 3.15575843863106
0.03 4.94950953104114 0.035714156718663 2.91235902935937
0.03 5.0079282824015 0.0353313866677766 4.69365267060246
0.03 5.08274832493849 0.0350385287041871 5.19243215679462
0.03 5.108447692012 0.0336295317389138 3.3734223806134
0.03 5.01369245208668 0.0398600514310747 3.85766215048265
0.03 4.98486154003263 0.0456528964326225 4.51819949747278
0.03 4.83817795383113 0.0549084613672686 6.08093813889374
0.03 4.8824866494126 0.0402619933914641 1.83321517386556
0.03 4.96057630354827 0.0336728030783476 5.40524710268711
0.03 5.17855553848896 0.0404377539231705 4.85211098384297
0.03 4.94101840132945 0.0322495592914719 2.70994146567461
0.03 5.00331027098408 0.0330483294900863 3.4324656562923
0.03 4.9068736482454 0.0329425478541449 4.33164483663042
0.03 5.03780705194063 0.036608758176194 3.24867188044758
0.03 4.92286535532742 0.0443725038069931 5.73432338124134
0.03 4.99483478067015 0.0367017213704375 6.68242353188418
0.03 5.23228991154942 0.0294607098071576 2.30133950152018
0.03 4.81531069574131 0.0590077360398311 6.02279474729466
0.03 4.93223255576965 0.037976899646713 7.62303130165565
0.03 4.98058536040418 0.035709773681669 4.83260585192183
0.03 5.04419692161446 0.0363631682950055 4.83870652703395
0.03 4.91642906998947 0.0444053602178244 4.81757135451095
0.03 5.12585421896026 0.034463631335828 2.5634420580831
0.03 4.944406648076 0.0440075879435905 6.90254070217506
0.03 5.06220713638139 0.0382814749752678 5.65899631540431
0.03 4.90904125838802 0.0361618217743281 5.01094728470956
0.03 4.95499048901907 0.0540105418316253 6.48902141285759
0.03 4.90912203244718 0.0357979097287951 5.43588681375597
0.03 4.88303713231646 0.049833097086263 5.30017749971503
0.03 5.04528774660127 0.0361695599365744 3.14013716393895
0.03 5.13118451900691 0.0460707456895925 7.01173724878402
0.03 4.82713020530553 0.0637320215805107 7.80326500236563
0.03 5.03286794267281 0.0406215680714296 4.38356616487899
0.03 5.11861540302814 0.0308911503505005 2.66299669721757
0.03 5.22697891393888 0.0310546158590322 4.9611089256359
0.03 4.84677058750916 0.0574669474049719 5.82819451495006
0.03 4.83313673551662 0.0611920099057117 6.47026521752375
0.03 4.92244934267891 0.0249524687412103 1.89945301109372
0.03 5.14085029479745 0.0307913967579278 5.80945008168091
0.03 5.1149952857974 0.033173071822155 4.81553636510495
0.04 5.00971758845122 0.0424370329117169 3.73464420501117
0.04 4.86183301768797 0.0487421867279631 2.56201416940706
0.04 5.04305819348885 0.0425611529735137 1.55189290948332
0.04 5.20156893986444 0.0443844029224223 1.07917486760152
0.04 5.02572100212396 0.0481672627842896 5.61307433619847
0.04 4.91236323309637 0.0521851133820192 2.96266411580595
0.04 4.99791220343021 0.0422685164349759 1.46148160927987
0.04 5.0160996016029 0.046512755563743 3.1758751040659
0.04 5.13553090764374 0.0477876408357863 2.32914184498311
0.04 5.07993802822599 0.0578556780589276 2.6503436489723
0.04 5.06953366221281 0.0412017566796273 1.99039780989582
0.04 4.99146713451817 0.0315349470876655 0.640588289840776
0.04 4.83557885506057 0.0481759273870787 2.57720578917671
0.04 4.93027940527057 0.0420908354961411 2.50647762612713
0.04 5.0073106684375 0.0439977238044269 2.39087017162852
0.04 5.15530767447497 0.0543375501340526 2.8699036729466
0.04 4.78711388961699 0.0456465753032867 1.46352763237637
0.04 5.04064470992823 0.0334717183742047 0.506735629946933
0.04 4.79534225377444 0.0526403685034847 3.16154920937177
0.04 4.94276406641039 0.046977162278609 2.39055474614939
0.04 4.87409575934323 0.0560094751723771 4.61793299885634
0.04 4.9633291760293 0.0442477861646755 4.63357252642296
0.04 4.87822448963782 0.0539630484645984 3.62525957272196
0.04 4.94783833866144 0.0493837765376125 2.56838932378365
0.04 5.02015020624206 0.05056540022138 1.656311724537
0.04 4.92860662142644 0.0525179570912285 4.22751018655518
0.04 5.04124732175259 0.0381344314680946 1.4341823061707
0.04 5.07269032819397 0.0486108055326689 5.3477394191938
0.04 4.965431511149 0.0468001118537682 0.669890757495647
0.04 4.8106151951219 0.0374706221594603 1.279674962984
0.04 4.87288939092506 0.0580920461669287 2.65424551906992
0.04 4.86043614100413 0.0633523112504678 2.72990124688092
0.04 4.94811998384309 0.0635181111789812 5.19243684221357
0.04 4.81276567930792 0.0481583412092852 2.3502471205219
0.04 5.1112737951735 0.0380781655774559 2.1330361907705
0.04 4.96377988627168 0.0469744853606275 1.73609488897482
0.04 5.05620668387505 0.0307240207610047 0.436322229053212
0.04 4.8727407517493 0.0440371507055138 2.02945635460858
0.04 4.98299758080617 0.0523801805676374 3.86415622344199
0.04 5.03303780795506 0.0487753042103293 2.51005830284385
0.04 4.7636110921231 0.0830687943413272 6.98792339016376
0.04 5.03368017829037 0.0492554173543216 3.77562920675657
0.04 4.95597914058553 0.04253817402738 2.10405448680884
0.04 4.95317545094901 0.040626769233406 2.94206978601577
0.04 4.98051606945284 0.049290477992604 3.78608052747775
0.04 4.94888649529324 0.0383994092577557 2.13417880167833
0.04 4.94355783874226 0.0473283473533774 4.50202626437097
0.04 4.75876390540794 0.0721801697241563 3.45555146355238
0.04 5.01302736777969 0.0566751948075189 2.63562558755256
0.04 4.94443309198644 0.0528391204851521 2.44679272465251
0.04 4.84572372264107 0.0588240279758814 5.66249588659304
0.04 5.0868064350717 0.0400810851806745 0.919437247167509
0.04 5.26850767549283 0.0351701763695241 2.79830970647015
0.04 4.85281152449691 0.0598421113877259 2.90952044470646
0.04 4.83461727997282 0.0480349377943464 3.14472268267482
0.04 5.16080140449177 0.0338105262051977 1.07042975787507
0.04 4.83460203543889 0.0784178849609419 3.46833433467914
0.04 4.80321931973705 0.0702139810902912 4.44029660398416
0.04 4.62288350628492 0.112730136246551 5.3697218318665
0.04 4.94764199663353 0.0518472525849108 2.94267237987697
0.04 5.0160076857249 0.0697756476123444 5.88629119822197
0.04 4.74886657812195 0.0502173676952212 2.39628720429707
0.04 4.82348120182955 0.0665985440496119 6.34944345616785
0.04 5.19140916029237 0.034961821120233 1.07568480090899
0.04 5.03470350363168 0.0442464740783298 1.52149405149998
0.04 4.96997275011965 0.0505495815865628 3.68483214117695
0.04 4.90386561207215 0.0603308600261755 2.60537805580268
0.04 4.96728520338919 0.0629397178176746 2.50036091192973
0.04 4.94187145912028 0.0543302055097672 3.40028423108577
0.04 4.91054220985156 0.0362531822546331 0.890362742395423
0.04 4.9821993034689 0.0611052632512634 4.08194355780031
0.04 5.00758840494682 0.044570862859687 1.55649287484183
0.04 5.10865056357732 0.0328382918234819 1.41963423724731
0.04 5.00419386247605 0.0454430501842394 1.59099735816082
0.04 5.04396404711266 0.0432472515363728 2.55433376408987
0.04 5.12341241043817 0.0513221530334832 2.60003794032544
0.04 5.11955235296477 0.0423888300672237 2.88335868145126
0.04 5.07354838666562 0.0311567018543813 0.501104653418262
0.04 4.92482699751256 0.0503954473844954 1.13551860233235
0.04 5.20410726434587 0.0458992608500406 1.17103393836884
0.04 5.13330057110927 0.0575108872094277 3.82091521172347
0.04 5.07401315399951 0.0475993398760192 3.0678247708656
0.04 4.81616109440795 0.0563576751837696 3.59742626779722
0.04 4.97848376037772 0.0388495424831515 3.886951891066
0.04 5.06703241207854 0.0511427984112953 3.41435901556249
0.04 4.89747680033524 0.0492134031599829 3.34073492969371
0.04 4.87320435185303 0.0474683332143889 2.56783819548212
0.04 4.92187192589136 0.0365519590439966 1.2388779068152
0.04 4.99529697868848 0.050471951549255 3.49408987206848
0.04 4.89013410221196 0.039827564177298 2.24190068244369
0.04 4.90503095609406 0.0555113500784589 2.03588965278125
0.04 5.05961247766709 0.0449133333574299 2.21561362731668
0.04 5.02550891655314 0.032316394704793 0.746219129968455
0.04 5.00152563269835 0.0424156426273525 1.78965664798533
0.04 4.8243631479568 0.0464436144966572 2.71008304848954
0.04 5.00775315485263 0.058538193499826 3.73266541860412
0.04 4.98844581158721 0.0487008580084744 1.89710183582988
0.04 5.07421358577804 0.0521562247461248 2.87576060917629
0.04 5.10720019128623 0.0571072714186539 1.53508151542841
0.04 4.83873302910708 0.0659244515316078 5.12328801859242
0.05 4.90385328850765 0.0610567753477485 1.31930918426099
0.05 4.78088364285842 0.0600167746923172 1.79788286274448
0.05 4.8583397685696 0.0884609780009297 2.42372899186809
0.05 4.89760378007216 0.053721040098343 0.456558866402755
0.05 5.0788701791324 0.0542642261365336 2.78139179550047
0.05 4.93032674801174 0.0552707011110002 0.864784310622753
0.05 4.97246596671839 0.0526296176582286 2.28497567419758
0.05 5.06260621564778 0.0597984387093961 0.481574513712022
0.05 5.02992760461906 0.051093500872737 0.755820215710106
0.05 4.84869103106149 0.0624321619622365 0.799595201889848
0.05 4.99106818021945 0.0577029797438138 0.863152655492154
0.05 4.75646497652225 0.0643104684698113 2.8364979350612
0.05 4.92854884845219 0.0532968542148725 0.846104933631319
0.05 4.97353072900641 0.06777529639846 2.42043803478832
0.05 5.14797991101624 0.0542962953708205 1.79159725723251
0.05 5.17422929161211 0.0526462061189739 0.350145188881787
0.05 3.71166441109626 1.88380062391191 5.42237194670052
0.05 5.02010685560069 0.0535847565533513 1.15362517231295
0.05 4.95748756895664 0.0630369107692411 2.60540119731515
0.05 4.98976997406892 0.0494991579578807 0.633605663316647
0.05 4.82641833224305 0.0643763130975619 1.842191466088
0.05 4.79762998858217 0.0684896367859316 1.24479757284201
0.05 5.0152072467787 0.0591938017617109 2.94493265387526
0.05 4.92951342445668 0.0524376857618565 1.32805090654846
0.05 4.82308262682839 0.0676650304892635 2.27978360424276
0.05 5.12516943186776 0.0589291882495433 2.12868606035925
0.05 5.09267387514907 0.0629394780761318 1.28665157232499
0.05 5.01825424539422 0.0483320790002796 1.04531343038393
0.05 4.97549036914362 0.0562674065470349 1.72706285283809
0.05 4.97034980883027 0.0560046983696167 1.78435610055965
0.05 5.03944447686519 0.06010079233723 0.851563827194792
0.05 4.8928275622318 0.053448622345053 2.74998026082648
0.05 4.97989913654111 0.0572716091737099 1.45532492709974
0.05 5.00313984123312 0.073638921902961 3.19765754131558
0.05 4.92425092935203 0.0665807105189433 2.08271557349731
0.05 5.08633060227596 0.0593796384156237 2.59113503492707
0.05 5.16136612657712 0.0492419369237488 1.13881410314741
0.05 5.04375775452898 0.0393868141117381 0.443785860326756
0.05 5.08118775035972 0.0603862588255346 2.934399499482
0.05 5.09768559152078 0.053282971015569 1.07226050140726
0.05 4.814215573564 0.0570999739561837 1.61922406700479
0.05 4.94414658243169 0.0560056526521626 2.22886232661069
0.05 4.7721077733057 0.0650938060221131 2.58277804806693
0.05 4.94338826616361 0.0631154167849836 2.22044497107859
0.05 4.88271172690821 0.0888052712014689 4.15832009949292
0.05 4.98132297807116 0.0656676637696217 3.72491506495439
0.05 4.89773129477581 0.0603515258875639 3.21984178495467
0.05 4.9352475919628 0.0433450050824237 0.795473796283452
0.05 4.96345058953447 0.0528626809002754 2.25672889702917
0.05 5.02872343786948 0.0565806662711043 1.5665170004017
0.05 5.14430701892232 0.0513809853447336 0.661011515929997
0.05 4.93420485045161 0.0540741780811164 0.855145089911151
0.05 4.92308289033941 0.0653165307181349 3.018421971471
0.05 4.8200863582488 0.0893094480947238 2.57307696857581
0.05 4.80212183120921 0.0861545631991545 4.2159827716525
0.05 4.94588974922642 0.0504130747212162 1.39515550489091
0.05 4.91583497075432 0.064995910633916 2.06878672631833
0.05 5.06816383860364 0.0513498571820162 1.31342271794058
0.05 4.9102617618293 0.0622782209044801 2.61738445924104
0.05 4.90620507535482 0.0627320233419182 3.17001133284874
0.05 4.91244890231112 0.0563970493045828 2.49216298891315
0.05 4.97784048254367 0.0585418608512499 1.23600170451178
0.05 5.03603625347617 0.0672753561286806 1.64830238593037
0.05 4.88671732946939 0.0668150393704705 2.70831693821098
0.05 4.76344025758072 0.0974016911212622 5.19032310017109
0.05 4.8139005347126 0.0673013958647294 2.43939206173963
0.05 5.06712228639053 0.0661277795519315 2.74580497275847
0.05 5.16177339894911 0.0498360428310421 1.99235255942311
0.05 4.98814079877807 0.0616910238849477 2.22924949625899
0.05 4.87391529770948 0.054508163847716 2.23917347823912
0.05 5.07156844675417 0.048980059337501 1.34688915475566
0.05 4.90738867689354 0.0574873784165133 1.70494560208558
0.05 4.66107133535602 0.104682438005831 4.16276027023526
0.05 5.01307757981315 0.0789826355177316 2.83320096259769
0.05 4.89244014002633 0.0723130090096653 1.54880056752721
0.05 5.2525035946925 0.0423779863859365 0.170194196735914
0.05 4.87450077040753 0.0594361303941898 1.15890738424186
0.05 4.9969240641617 0.0543241289444418 1.70716693218084
0.05 5.12524439192222 0.0530582966622434 1.23217744926083
0.05 5.03233648697105 0.0508654945458454 2.43194970300574
0.05 4.95263689374302 0.0805421692804739 3.245051799495
0.05 4.99066663685521 0.0611316657600964 1.86533267780988
0.05 4.84906172225679 0.0595385336562742 1.91856255060737
